Province/State,Country/Region,Lat,Long,Date,ConfirmedCases,Fatalities
,Lithuania,55.1694,23.8813,22/02/2020,0,0
,Lithuania,55.1694,23.8813,23/02/2020,0,0
,Lithuania,55.1694,23.8813,24/02/2020,0,0
,Lithuania,55.1694,23.8813,25/02/2020,0,0
,Lithuania,55.1694,23.8813,26/02/2020,0,0
,Lithuania,55.1694,23.8813,27/02/2020,0,0
,Lithuania,55.1694,23.8813,28/02/2020,1,0
,Lithuania,55.1694,23.8813,29/02/2020,1,0
,Lithuania,55.1694,23.8813,01/03/2020,1,0
,Lithuania,55.1694,23.8813,02/03/2020,1,0
,Lithuania,55.1694,23.8813,03/03/2020,1,0
,Lithuania,55.1694,23.8813,04/03/2020,1,0
,Lithuania,55.1694,23.8813,05/03/2020,1,0
,Lithuania,55.1694,23.8813,06/03/2020,1,0
,Lithuania,55.1694,23.8813,07/03/2020,1,0
,Lithuania,55.1694,23.8813,08/03/2020,1,0
,Lithuania,55.1694,23.8813,09/03/2020,1,0
,Lithuania,55.1694,23.8813,10/03/2020,1,0
,Lithuania,55.1694,23.8813,11/03/2020,3,0
,Lithuania,55.1694,23.8813,12/03/2020,3,0
,Lithuania,55.1694,23.8813,13/03/2020,6,0
,Lithuania,55.1694,23.8813,14/03/2020,8,0
,Lithuania,55.1694,23.8813,15/03/2020,12,0
,Lithuania,55.1694,23.8813,16/03/2020,17,0
,Lithuania,55.1694,23.8813,17/03/2020,25,0
,Lithuania,55.1694,23.8813,18/03/2020,27,0
,Lithuania,55.1694,23.8813,19/03/2020,36,0
,Lithuania,55.1694,23.8813,20/03/2020,49,0
,Lithuania,55.1694,23.8813,21/03/2020,83,1
,Lithuania,55.1694,23.8813,22/03/2020,131,1
,Lithuania,55.1694,23.8813,23/03/2020,179,1
,Lithuania,55.1694,23.8813,24/03/2020,209,2
,Luxembourg,49.8153,6.1296,22/01/2020,0,0
,Luxembourg,49.8153,6.1296,23/01/2020,0,0
,Luxembourg,49.8153,6.1296,24/01/2020,0,0
,Luxembourg,49.8153,6.1296,25/01/2020,0,0
,Luxembourg,49.8153,6.1296,26/01/2020,0,0
,Luxembourg,49.8153,6.1296,27/01/2020,0,0
,Luxembourg,49.8153,6.1296,28/01/2020,0,0
,Luxembourg,49.8153,6.1296,29/01/2020,0,0
,Luxembourg,49.8153,6.1296,30/01/2020,0,0
,Luxembourg,49.8153,6.1296,31/01/2020,0,0
,Luxembourg,49.8153,6.1296,01/02/2020,0,0
,Luxembourg,49.8153,6.1296,02/02/2020,0,0
,Luxembourg,49.8153,6.1296,03/02/2020,0,0
,Luxembourg,49.8153,6.1296,04/02/2020,0,0
,Luxembourg,49.8153,6.1296,05/02/2020,0,0
,Luxembourg,49.8153,6.1296,06/02/2020,0,0
,Luxembourg,49.8153,6.1296,07/02/2020,0,0
,Luxembourg,49.8153,6.1296,08/02/2020,0,0
,Luxembourg,49.8153,6.1296,09/02/2020,0,0
,Luxembourg,49.8153,6.1296,10/02/2020,0,0
,Luxembourg,49.8153,6.1296,11/02/2020,0,0
,Luxembourg,49.8153,6.1296,12/02/2020,0,0
,Luxembourg,49.8153,6.1296,13/02/2020,0,0
,Luxembourg,49.8153,6.1296,14/02/2020,0,0
,Luxembourg,49.8153,6.1296,15/02/2020,0,0
,Luxembourg,49.8153,6.1296,16/02/2020,0,0
,Luxembourg,49.8153,6.1296,17/02/2020,0,0
,Luxembourg,49.8153,6.1296,18/02/2020,0,0
,Luxembourg,49.8153,6.1296,19/02/2020,0,0
,Luxembourg,49.8153,6.1296,20/02/2020,0,0
,Luxembourg,49.8153,6.1296,21/02/2020,0,0
,Luxembourg,49.8153,6.1296,22/02/2020,0,0
,Luxembourg,49.8153,6.1296,23/02/2020,0,0
,Luxembourg,49.8153,6.1296,24/02/2020,0,0
,Luxembourg,49.8153,6.1296,25/02/2020,0,0
,Luxembourg,49.8153,6.1296,26/02/2020,0,0
,Luxembourg,49.8153,6.1296,27/02/2020,0,0
,Luxembourg,49.8153,6.1296,28/02/2020,0,0
,Luxembourg,49.8153,6.1296,29/02/2020,1,0
,Luxembourg,49.8153,6.1296,01/03/2020,1,0
,Luxembourg,49.8153,6.1296,02/03/2020,1,0
,Luxembourg,49.8153,6.1296,03/03/2020,1,0
,Luxembourg,49.8153,6.1296,04/03/2020,1,0
,Luxembourg,49.8153,6.1296,05/03/2020,1,0
,Luxembourg,49.8153,6.1296,06/03/2020,2,0
,Luxembourg,49.8153,6.1296,07/03/2020,2,0
,Luxembourg,49.8153,6.1296,08/03/2020,3,0
,Luxembourg,49.8153,6.1296,09/03/2020,3,0
,Luxembourg,49.8153,6.1296,10/03/2020,5,0
,Luxembourg,49.8153,6.1296,11/03/2020,7,0
,Luxembourg,49.8153,6.1296,12/03/2020,19,0
,Luxembourg,49.8153,6.1296,13/03/2020,34,0
,Luxembourg,49.8153,6.1296,14/03/2020,51,1
,Luxembourg,49.8153,6.1296,15/03/2020,59,1
,Luxembourg,49.8153,6.1296,16/03/2020,77,1
,Luxembourg,49.8153,6.1296,17/03/2020,140,1
,Luxembourg,49.8153,6.1296,18/03/2020,203,2
,Luxembourg,49.8153,6.1296,19/03/2020,335,4
,Luxembourg,49.8153,6.1296,20/03/2020,484,4
,Luxembourg,49.8153,6.1296,21/03/2020,670,8
,Luxembourg,49.8153,6.1296,22/03/2020,798,8
,Luxembourg,49.8153,6.1296,23/03/2020,875,8
,Luxembourg,49.8153,6.1296,24/03/2020,1099,8
,Malaysia,2.5,112.5,22/01/2020,0,0
,Malaysia,2.5,112.5,23/01/2020,0,0
,Malaysia,2.5,112.5,24/01/2020,0,0
,Malaysia,2.5,112.5,25/01/2020,3,0
,Malaysia,2.5,112.5,26/01/2020,4,0
,Malaysia,2.5,112.5,27/01/2020,4,0
,Malaysia,2.5,112.5,28/01/2020,4,0
,Malaysia,2.5,112.5,29/01/2020,7,0
,Malaysia,2.5,112.5,30/01/2020,8,0
,Malaysia,2.5,112.5,31/01/2020,8,0
,Malaysia,2.5,112.5,01/02/2020,8,0
,Malaysia,2.5,112.5,02/02/2020,8,0
,Malaysia,2.5,112.5,03/02/2020,8,0
,Malaysia,2.5,112.5,04/02/2020,10,0
,Malaysia,2.5,112.5,05/02/2020,12,0
,Malaysia,2.5,112.5,06/02/2020,12,0
,Malaysia,2.5,112.5,07/02/2020,12,0
,Malaysia,2.5,112.5,08/02/2020,16,0
,Malaysia,2.5,112.5,09/02/2020,16,0
,Malaysia,2.5,112.5,10/02/2020,18,0
,Malaysia,2.5,112.5,11/02/2020,18,0
,Malaysia,2.5,112.5,12/02/2020,18,0
,Malaysia,2.5,112.5,13/02/2020,19,0
,Malaysia,2.5,112.5,14/02/2020,19,0
,Malaysia,2.5,112.5,15/02/2020,22,0
,Malaysia,2.5,112.5,16/02/2020,22,0
,Malaysia,2.5,112.5,17/02/2020,22,0
,Malaysia,2.5,112.5,18/02/2020,22,0
,Malaysia,2.5,112.5,19/02/2020,22,0
,Malaysia,2.5,112.5,20/02/2020,22,0
,Malaysia,2.5,112.5,21/02/2020,22,0
,Malaysia,2.5,112.5,22/02/2020,22,0
,Malaysia,2.5,112.5,23/02/2020,22,0
,Malaysia,2.5,112.5,24/02/2020,22,0
,Malaysia,2.5,112.5,25/02/2020,22,0
,Malaysia,2.5,112.5,26/02/2020,22,0
,Malaysia,2.5,112.5,27/02/2020,23,0
,Malaysia,2.5,112.5,28/02/2020,23,0
,Malaysia,2.5,112.5,29/02/2020,25,0
,Malaysia,2.5,112.5,01/03/2020,29,0
,Malaysia,2.5,112.5,02/03/2020,29,0
,Malaysia,2.5,112.5,03/03/2020,36,0
,Malaysia,2.5,112.5,04/03/2020,50,0
,Malaysia,2.5,112.5,05/03/2020,50,0
,Malaysia,2.5,112.5,06/03/2020,83,0
,Malaysia,2.5,112.5,07/03/2020,93,0
,Malaysia,2.5,112.5,08/03/2020,99,0
,Malaysia,2.5,112.5,09/03/2020,117,0
,Malaysia,2.5,112.5,10/03/2020,129,0
,Malaysia,2.5,112.5,11/03/2020,149,0
,Malaysia,2.5,112.5,12/03/2020,149,0
,Malaysia,2.5,112.5,13/03/2020,197,0
,Malaysia,2.5,112.5,14/03/2020,238,0
,Malaysia,2.5,112.5,15/03/2020,428,0
,Malaysia,2.5,112.5,16/03/2020,566,0
,Malaysia,2.5,112.5,17/03/2020,673,2
,Malaysia,2.5,112.5,18/03/2020,790,2
,Malaysia,2.5,112.5,19/03/2020,900,2
,Malaysia,2.5,112.5,20/03/2020,1030,3
,Malaysia,2.5,112.5,21/03/2020,1183,4
,Malaysia,2.5,112.5,22/03/2020,1306,10
,Malaysia,2.5,112.5,23/03/2020,1518,14
,Malaysia,2.5,112.5,24/03/2020,1624,16
,Maldives,3.2028,73.2207,22/01/2020,0,0
,Maldives,3.2028,73.2207,23/01/2020,0,0
,Maldives,3.2028,73.2207,24/01/2020,0,0
,Maldives,3.2028,73.2207,25/01/2020,0,0
,Maldives,3.2028,73.2207,26/01/2020,0,0
,Maldives,3.2028,73.2207,27/01/2020,0,0
,Maldives,3.2028,73.2207,28/01/2020,0,0
,Maldives,3.2028,73.2207,29/01/2020,0,0
,Maldives,3.2028,73.2207,30/01/2020,0,0
,Maldives,3.2028,73.2207,31/01/2020,0,0
,Maldives,3.2028,73.2207,01/02/2020,0,0
,Maldives,3.2028,73.2207,02/02/2020,0,0
,Maldives,3.2028,73.2207,03/02/2020,0,0
,Maldives,3.2028,73.2207,04/02/2020,0,0
,Maldives,3.2028,73.2207,05/02/2020,0,0
,Maldives,3.2028,73.2207,06/02/2020,0,0
,Maldives,3.2028,73.2207,07/02/2020,0,0
,Maldives,3.2028,73.2207,08/02/2020,0,0
,Maldives,3.2028,73.2207,09/02/2020,0,0
,Maldives,3.2028,73.2207,10/02/2020,0,0
,Maldives,3.2028,73.2207,11/02/2020,0,0
,Maldives,3.2028,73.2207,12/02/2020,0,0
,Maldives,3.2028,73.2207,13/02/2020,0,0
,Maldives,3.2028,73.2207,14/02/2020,0,0
,Maldives,3.2028,73.2207,15/02/2020,0,0
,Maldives,3.2028,73.2207,16/02/2020,0,0
,Maldives,3.2028,73.2207,17/02/2020,0,0
,Maldives,3.2028,73.2207,18/02/2020,0,0
,Maldives,3.2028,73.2207,19/02/2020,0,0
,Maldives,3.2028,73.2207,20/02/2020,0,0
,Maldives,3.2028,73.2207,21/02/2020,0,0
,Maldives,3.2028,73.2207,22/02/2020,0,0
,Maldives,3.2028,73.2207,23/02/2020,0,0
,Maldives,3.2028,73.2207,24/02/2020,0,0
,Maldives,3.2028,73.2207,25/02/2020,0,0
,Maldives,3.2028,73.2207,26/02/2020,0,0
,Maldives,3.2028,73.2207,27/02/2020,0,0
,Maldives,3.2028,73.2207,28/02/2020,0,0
,Maldives,3.2028,73.2207,29/02/2020,0,0
,Maldives,3.2028,73.2207,01/03/2020,0,0
,Maldives,3.2028,73.2207,02/03/2020,0,0
,Maldives,3.2028,73.2207,03/03/2020,0,0
,Maldives,3.2028,73.2207,04/03/2020,0,0
,Maldives,3.2028,73.2207,05/03/2020,0,0
,Maldives,3.2028,73.2207,06/03/2020,0,0
,Maldives,3.2028,73.2207,07/03/2020,0,0
,Maldives,3.2028,73.2207,08/03/2020,4,0
,Maldives,3.2028,73.2207,09/03/2020,4,0
,Maldives,3.2028,73.2207,10/03/2020,6,0
,Maldives,3.2028,73.2207,11/03/2020,8,0
,Maldives,3.2028,73.2207,12/03/2020,8,0
,Maldives,3.2028,73.2207,13/03/2020,9,0
,Maldives,3.2028,73.2207,14/03/2020,10,0
,Maldives,3.2028,73.2207,15/03/2020,13,0
,Maldives,3.2028,73.2207,16/03/2020,13,0
,Maldives,3.2028,73.2207,17/03/2020,13,0
,Maldives,3.2028,73.2207,18/03/2020,13,0
,Maldives,3.2028,73.2207,19/03/2020,13,0
,Maldives,3.2028,73.2207,20/03/2020,13,0
,Maldives,3.2028,73.2207,21/03/2020,13,0
,Maldives,3.2028,73.2207,22/03/2020,13,0
,Maldives,3.2028,73.2207,23/03/2020,13,0
,Maldives,3.2028,73.2207,24/03/2020,13,0
,Malta,35.9375,14.3754,22/01/2020,0,0
,Malta,35.9375,14.3754,23/01/2020,0,0
,Malta,35.9375,14.3754,24/01/2020,0,0
,Malta,35.9375,14.3754,25/01/2020,0,0
,Malta,35.9375,14.3754,26/01/2020,0,0
,Malta,35.9375,14.3754,27/01/2020,0,0
,Malta,35.9375,14.3754,28/01/2020,0,0
,Malta,35.9375,14.3754,29/01/2020,0,0
,Malta,35.9375,14.3754,30/01/2020,0,0
,Malta,35.9375,14.3754,31/01/2020,0,0
,Malta,35.9375,14.3754,01/02/2020,0,0
,Malta,35.9375,14.3754,02/02/2020,0,0
,Malta,35.9375,14.3754,03/02/2020,0,0
,Malta,35.9375,14.3754,04/02/2020,0,0
,Malta,35.9375,14.3754,05/02/2020,0,0
,Malta,35.9375,14.3754,06/02/2020,0,0
,Malta,35.9375,14.3754,07/02/2020,0,0
,Malta,35.9375,14.3754,08/02/2020,0,0
,Malta,35.9375,14.3754,09/02/2020,0,0
,Malta,35.9375,14.3754,10/02/2020,0,0
,Malta,35.9375,14.3754,11/02/2020,0,0
,Malta,35.9375,14.3754,12/02/2020,0,0
,Malta,35.9375,14.3754,13/02/2020,0,0
,Malta,35.9375,14.3754,14/02/2020,0,0
,Malta,35.9375,14.3754,15/02/2020,0,0
,Malta,35.9375,14.3754,16/02/2020,0,0
,Malta,35.9375,14.3754,17/02/2020,0,0
,Malta,35.9375,14.3754,18/02/2020,0,0
,Malta,35.9375,14.3754,19/02/2020,0,0
,Malta,35.9375,14.3754,20/02/2020,0,0
,Malta,35.9375,14.3754,21/02/2020,0,0
,Malta,35.9375,14.3754,22/02/2020,0,0
,Malta,35.9375,14.3754,23/02/2020,0,0
,Malta,35.9375,14.3754,24/02/2020,0,0
,Malta,35.9375,14.3754,25/02/2020,0,0
,Malta,35.9375,14.3754,26/02/2020,0,0
,Malta,35.9375,14.3754,27/02/2020,0,0
,Malta,35.9375,14.3754,28/02/2020,0,0
,Malta,35.9375,14.3754,29/02/2020,0,0
,Malta,35.9375,14.3754,01/03/2020,0,0
,Malta,35.9375,14.3754,02/03/2020,0,0
,Malta,35.9375,14.3754,03/03/2020,0,0
,Malta,35.9375,14.3754,04/03/2020,0,0
,Malta,35.9375,14.3754,05/03/2020,0,0
,Malta,35.9375,14.3754,06/03/2020,0,0
,Malta,35.9375,14.3754,07/03/2020,3,0
,Malta,35.9375,14.3754,08/03/2020,3,0
,Malta,35.9375,14.3754,09/03/2020,3,0
,Malta,35.9375,14.3754,10/03/2020,5,0
,Malta,35.9375,14.3754,11/03/2020,6,0
,Malta,35.9375,14.3754,12/03/2020,6,0
,Malta,35.9375,14.3754,13/03/2020,12,0
,Malta,35.9375,14.3754,14/03/2020,18,0
,Malta,35.9375,14.3754,15/03/2020,21,0
,Malta,35.9375,14.3754,16/03/2020,30,0
,Malta,35.9375,14.3754,17/03/2020,38,0
,Malta,35.9375,14.3754,18/03/2020,38,0
,Malta,35.9375,14.3754,19/03/2020,53,0
,Malta,35.9375,14.3754,20/03/2020,64,0
,Malta,35.9375,14.3754,21/03/2020,73,0
,Malta,35.9375,14.3754,22/03/2020,90,0
,Malta,35.9375,14.3754,23/03/2020,107,0
,Malta,35.9375,14.3754,24/03/2020,110,0
,Martinique,14.6415,-61.0242,22/01/2020,0,0
,Martinique,14.6415,-61.0242,23/01/2020,0,0
,Martinique,14.6415,-61.0242,24/01/2020,0,0
,Martinique,14.6415,-61.0242,25/01/2020,0,0
,Martinique,14.6415,-61.0242,26/01/2020,0,0
,Martinique,14.6415,-61.0242,27/01/2020,0,0
,Martinique,14.6415,-61.0242,28/01/2020,0,0
,Martinique,14.6415,-61.0242,29/01/2020,0,0
,Martinique,14.6415,-61.0242,30/01/2020,0,0
,Martinique,14.6415,-61.0242,31/01/2020,0,0
,Martinique,14.6415,-61.0242,01/02/2020,0,0
,Martinique,14.6415,-61.0242,02/02/2020,0,0
,Martinique,14.6415,-61.0242,03/02/2020,0,0
,Martinique,14.6415,-61.0242,04/02/2020,0,0
,Martinique,14.6415,-61.0242,05/02/2020,0,0
,Martinique,14.6415,-61.0242,06/02/2020,0,0
,Martinique,14.6415,-61.0242,07/02/2020,0,0
,Martinique,14.6415,-61.0242,08/02/2020,0,0
,Martinique,14.6415,-61.0242,09/02/2020,0,0
,Martinique,14.6415,-61.0242,10/02/2020,0,0
,Martinique,14.6415,-61.0242,11/02/2020,0,0
,Martinique,14.6415,-61.0242,12/02/2020,0,0
,Martinique,14.6415,-61.0242,13/02/2020,0,0
,Martinique,14.6415,-61.0242,14/02/2020,0,0
,Martinique,14.6415,-61.0242,15/02/2020,0,0
,Martinique,14.6415,-61.0242,16/02/2020,0,0
,Martinique,14.6415,-61.0242,17/02/2020,0,0
,Martinique,14.6415,-61.0242,18/02/2020,0,0
,Martinique,14.6415,-61.0242,19/02/2020,0,0
,Martinique,14.6415,-61.0242,20/02/2020,0,0
,Martinique,14.6415,-61.0242,21/02/2020,0,0
,Martinique,14.6415,-61.0242,22/02/2020,0,0
,Martinique,14.6415,-61.0242,23/02/2020,0,0
,Martinique,14.6415,-61.0242,24/02/2020,0,0
,Martinique,14.6415,-61.0242,25/02/2020,0,0
,Martinique,14.6415,-61.0242,26/02/2020,0,0
,Martinique,14.6415,-61.0242,27/02/2020,0,0
,Martinique,14.6415,-61.0242,28/02/2020,0,0
,Martinique,14.6415,-61.0242,29/02/2020,0,0
,Martinique,14.6415,-61.0242,01/03/2020,0,0
,Martinique,14.6415,-61.0242,02/03/2020,0,0
,Martinique,14.6415,-61.0242,03/03/2020,0,0
,Martinique,14.6415,-61.0242,04/03/2020,0,0
,Martinique,14.6415,-61.0242,05/03/2020,0,0
,Martinique,14.6415,-61.0242,06/03/2020,0,0
,Martinique,14.6415,-61.0242,07/03/2020,2,0
,Martinique,14.6415,-61.0242,08/03/2020,2,0
,Martinique,14.6415,-61.0242,09/03/2020,2,0
,Martinique,14.6415,-61.0242,10/03/2020,2,0
,Martinique,14.6415,-61.0242,11/03/2020,3,0
,Martinique,14.6415,-61.0242,12/03/2020,3,0
,Martinique,14.6415,-61.0242,13/03/2020,3,0
,Martinique,14.6415,-61.0242,14/03/2020,9,0
,Martinique,14.6415,-61.0242,15/03/2020,9,0
,Martinique,14.6415,-61.0242,16/03/2020,15,1
,Martinique,14.6415,-61.0242,17/03/2020,16,1
,Martinique,14.6415,-61.0242,18/03/2020,19,1
,Martinique,14.6415,-61.0242,19/03/2020,23,1
,Martinique,14.6415,-61.0242,20/03/2020,32,1
,Martinique,14.6415,-61.0242,21/03/2020,32,1
,Martinique,14.6415,-61.0242,22/03/2020,37,1
,Martinique,14.6415,-61.0242,23/03/2020,53,1
,Martinique,14.6415,-61.0242,24/03/2020,57,1
,Mauritania,21.0079,10.9408,22/01/2020,0,0
,Mauritania,21.0079,10.9408,23/01/2020,0,0
,Mauritania,21.0079,10.9408,24/01/2020,0,0
,Mauritania,21.0079,10.9408,25/01/2020,0,0
,Mauritania,21.0079,10.9408,26/01/2020,0,0
,Mauritania,21.0079,10.9408,27/01/2020,0,0
,Mauritania,21.0079,10.9408,28/01/2020,0,0
,Mauritania,21.0079,10.9408,29/01/2020,0,0
,Mauritania,21.0079,10.9408,30/01/2020,0,0
,Mauritania,21.0079,10.9408,31/01/2020,0,0
,Mauritania,21.0079,10.9408,01/02/2020,0,0
,Mauritania,21.0079,10.9408,02/02/2020,0,0
,Mauritania,21.0079,10.9408,03/02/2020,0,0
,Mauritania,21.0079,10.9408,04/02/2020,0,0
,Mauritania,21.0079,10.9408,05/02/2020,0,0
,Mauritania,21.0079,10.9408,06/02/2020,0,0
,Mauritania,21.0079,10.9408,07/02/2020,0,0
,Mauritania,21.0079,10.9408,08/02/2020,0,0
,Mauritania,21.0079,10.9408,09/02/2020,0,0
,Mauritania,21.0079,10.9408,10/02/2020,0,0
,Mauritania,21.0079,10.9408,11/02/2020,0,0
,Mauritania,21.0079,10.9408,12/02/2020,0,0
,Mauritania,21.0079,10.9408,13/02/2020,0,0
,Mauritania,21.0079,10.9408,14/02/2020,0,0
,Mauritania,21.0079,10.9408,15/02/2020,0,0
,Mauritania,21.0079,10.9408,16/02/2020,0,0
,Mauritania,21.0079,10.9408,17/02/2020,0,0
,Mauritania,21.0079,10.9408,18/02/2020,0,0
,Mauritania,21.0079,10.9408,19/02/2020,0,0
,Mauritania,21.0079,10.9408,20/02/2020,0,0
,Mauritania,21.0079,10.9408,21/02/2020,0,0
,Mauritania,21.0079,10.9408,22/02/2020,0,0
,Mauritania,21.0079,10.9408,23/02/2020,0,0
,Mauritania,21.0079,10.9408,24/02/2020,0,0
,Mauritania,21.0079,10.9408,25/02/2020,0,0
,Mauritania,21.0079,10.9408,26/02/2020,0,0
,Mauritania,21.0079,10.9408,27/02/2020,0,0
,Mauritania,21.0079,10.9408,28/02/2020,0,0
,Mauritania,21.0079,10.9408,29/02/2020,0,0
,Mauritania,21.0079,10.9408,01/03/2020,0,0
,Mauritania,21.0079,10.9408,02/03/2020,0,0
,Mauritania,21.0079,10.9408,03/03/2020,0,0
,Mauritania,21.0079,10.9408,04/03/2020,0,0
,Mauritania,21.0079,10.9408,05/03/2020,0,0
,Mauritania,21.0079,10.9408,06/03/2020,0,0
,Mauritania,21.0079,10.9408,07/03/2020,0,0
,Mauritania,21.0079,10.9408,08/03/2020,0,0
,Mauritania,21.0079,10.9408,09/03/2020,0,0
,Mauritania,21.0079,10.9408,10/03/2020,0,0
,Mauritania,21.0079,10.9408,11/03/2020,0,0
,Mauritania,21.0079,10.9408,12/03/2020,0,0
,Mauritania,21.0079,10.9408,13/03/2020,0,0
,Mauritania,21.0079,10.9408,14/03/2020,1,0
,Mauritania,21.0079,10.9408,15/03/2020,1,0
,Mauritania,21.0079,10.9408,16/03/2020,1,0
,Mauritania,21.0079,10.9408,17/03/2020,1,0
,Mauritania,21.0079,10.9408,18/03/2020,1,0
,Mauritania,21.0079,10.9408,19/03/2020,2,0
,Mauritania,21.0079,10.9408,20/03/2020,2,0
,Mauritania,21.0079,10.9408,21/03/2020,2,0
,Mauritania,21.0079,10.9408,22/03/2020,2,0
,Mauritania,21.0079,10.9408,23/03/2020,2,0
,Mauritania,21.0079,10.9408,24/03/2020,2,0
,Mauritius,-20.2,57.5,22/01/2020,0,0
,Mauritius,-20.2,57.5,23/01/2020,0,0
,Mauritius,-20.2,57.5,24/01/2020,0,0
,Mauritius,-20.2,57.5,25/01/2020,0,0
,Mauritius,-20.2,57.5,26/01/2020,0,0
,Mauritius,-20.2,57.5,27/01/2020,0,0
,Mauritius,-20.2,57.5,28/01/2020,0,0
,Mauritius,-20.2,57.5,29/01/2020,0,0
,Mauritius,-20.2,57.5,30/01/2020,0,0
,Mauritius,-20.2,57.5,31/01/2020,0,0
,Mauritius,-20.2,57.5,01/02/2020,0,0
,Mauritius,-20.2,57.5,02/02/2020,0,0
,Mauritius,-20.2,57.5,03/02/2020,0,0
,Mauritius,-20.2,57.5,04/02/2020,0,0
,Mauritius,-20.2,57.5,05/02/2020,0,0
,Mauritius,-20.2,57.5,06/02/2020,0,0
,Mauritius,-20.2,57.5,07/02/2020,0,0
,Mauritius,-20.2,57.5,08/02/2020,0,0
,Mauritius,-20.2,57.5,09/02/2020,0,0
,Mauritius,-20.2,57.5,10/02/2020,0,0
,Mauritius,-20.2,57.5,11/02/2020,0,0
,Mauritius,-20.2,57.5,12/02/2020,0,0
,Mauritius,-20.2,57.5,13/02/2020,0,0
,Mauritius,-20.2,57.5,14/02/2020,0,0
,Mauritius,-20.2,57.5,15/02/2020,0,0
,Mauritius,-20.2,57.5,16/02/2020,0,0
,Mauritius,-20.2,57.5,17/02/2020,0,0
,Mauritius,-20.2,57.5,18/02/2020,0,0
,Mauritius,-20.2,57.5,19/02/2020,0,0
,Mauritius,-20.2,57.5,20/02/2020,0,0
,Mauritius,-20.2,57.5,21/02/2020,0,0
,Mauritius,-20.2,57.5,22/02/2020,0,0
,Mauritius,-20.2,57.5,23/02/2020,0,0
,Mauritius,-20.2,57.5,24/02/2020,0,0
,Mauritius,-20.2,57.5,25/02/2020,0,0
,Mauritius,-20.2,57.5,26/02/2020,0,0
,Mauritius,-20.2,57.5,27/02/2020,0,0
,Mauritius,-20.2,57.5,28/02/2020,0,0
,Mauritius,-20.2,57.5,29/02/2020,0,0
,Mauritius,-20.2,57.5,01/03/2020,0,0
,Mauritius,-20.2,57.5,02/03/2020,0,0
,Mauritius,-20.2,57.5,03/03/2020,0,0
,Mauritius,-20.2,57.5,04/03/2020,0,0
,Mauritius,-20.2,57.5,05/03/2020,0,0
,Mauritius,-20.2,57.5,06/03/2020,0,0
,Mauritius,-20.2,57.5,07/03/2020,0,0
,Mauritius,-20.2,57.5,08/03/2020,0,0
,Mauritius,-20.2,57.5,09/03/2020,0,0
,Mauritius,-20.2,57.5,10/03/2020,0,0
,Mauritius,-20.2,57.5,11/03/2020,0,0
,Mauritius,-20.2,57.5,12/03/2020,0,0
,Mauritius,-20.2,57.5,13/03/2020,0,0
,Mauritius,-20.2,57.5,14/03/2020,0,0
,Mauritius,-20.2,57.5,15/03/2020,0,0
,Mauritius,-20.2,57.5,16/03/2020,0,0
,Mauritius,-20.2,57.5,17/03/2020,0,0
,Mauritius,-20.2,57.5,18/03/2020,3,0
,Mauritius,-20.2,57.5,19/03/2020,3,0
,Mauritius,-20.2,57.5,20/03/2020,12,0
,Mauritius,-20.2,57.5,21/03/2020,14,1
,Mauritius,-20.2,57.5,22/03/2020,18,1
,Mauritius,-20.2,57.5,23/03/2020,36,2
,Mauritius,-20.2,57.5,24/03/2020,42,2
,Mayotte,-12.8275,45.1662,22/01/2020,0,0
,Mayotte,-12.8275,45.1662,23/01/2020,0,0
,Mayotte,-12.8275,45.1662,24/01/2020,0,0
,Mayotte,-12.8275,45.1662,25/01/2020,0,0
,Mayotte,-12.8275,45.1662,26/01/2020,0,0
,Mayotte,-12.8275,45.1662,27/01/2020,0,0
,Mayotte,-12.8275,45.1662,28/01/2020,0,0
,Mayotte,-12.8275,45.1662,29/01/2020,0,0
,Mayotte,-12.8275,45.1662,30/01/2020,0,0
,Mayotte,-12.8275,45.1662,31/01/2020,0,0
,Mayotte,-12.8275,45.1662,01/02/2020,0,0
,Mayotte,-12.8275,45.1662,02/02/2020,0,0
,Mayotte,-12.8275,45.1662,03/02/2020,0,0
,Mayotte,-12.8275,45.1662,04/02/2020,0,0
,Mayotte,-12.8275,45.1662,05/02/2020,0,0
,Mayotte,-12.8275,45.1662,06/02/2020,0,0
,Mayotte,-12.8275,45.1662,07/02/2020,0,0
,Mayotte,-12.8275,45.1662,08/02/2020,0,0
,Mayotte,-12.8275,45.1662,09/02/2020,0,0
,Mayotte,-12.8275,45.1662,10/02/2020,0,0
,Mayotte,-12.8275,45.1662,11/02/2020,0,0
,Mayotte,-12.8275,45.1662,12/02/2020,0,0
,Mayotte,-12.8275,45.1662,13/02/2020,0,0
,Mayotte,-12.8275,45.1662,14/02/2020,0,0
,Mayotte,-12.8275,45.1662,15/02/2020,0,0
,Mayotte,-12.8275,45.1662,16/02/2020,0,0
,Mayotte,-12.8275,45.1662,17/02/2020,0,0
,Mayotte,-12.8275,45.1662,18/02/2020,0,0
,Mayotte,-12.8275,45.1662,19/02/2020,0,0
,Mayotte,-12.8275,45.1662,20/02/2020,0,0
,Mayotte,-12.8275,45.1662,21/02/2020,0,0
,Mayotte,-12.8275,45.1662,22/02/2020,0,0
,Mayotte,-12.8275,45.1662,23/02/2020,0,0
,Mayotte,-12.8275,45.1662,24/02/2020,0,0
,Mayotte,-12.8275,45.1662,25/02/2020,0,0
